round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.517528422673543,2.7498649628957113,0.07980402576869286,0.16011057812961377,0.06459672768993797,0.0300934142473208
2,6.409579197565714,2.5689534791310624,0.09982154823063988,0.33737873542677715,0.07239592714725725,0.11217164289405204
3,6.354167435963949,2.4837476460138954,0.12861794738929655,0.385599551518619,0.053065101686298535,0.10578455010250074
4,6.308598162333171,2.328041979074478,0.36572664275859823,0.48885279846343077,0.14784328224681756,0.10663343291709522
5,6.278130044937134,2.212734445333481,0.516753868937066,0.5354286653647746,0.1834502480185054,0.1687698861612845
6,6.261152324676513,2.0082681534687676,0.5407085236192588,0.5222063459564739,0.20479950104436956,0.13839683492309873
7,6.245391120910645,1.8783481538295748,0.6766141975655394,0.5474108434088495,0.23364130848336917,0.15483941286218375
8,6.235296532313029,1.8091935630639393,0.765516668007012,0.5599020018772068,0.25694507086855645,0.1811547125362496
9,6.224446411132813,1.7785634109377861,0.7941850803249442,0.5803611600900239,0.26098764105500954,0.18724782717950333
10,6.226744610468546,1.5824081354339916,0.8390144953707167,0.5977226535342324,0.2896444009831824,0.15746079757002213
11,6.2156272347768144,1.6299562078714374,0.8423409340251418,0.6040789422197482,0.2750822564830888,0.2363858812246762
12,6.212535349527995,1.4782622556885086,0.8478950376568745,0.7522162477983889,0.3012230539935657,0.1924775600967869
13,6.206098419825237,1.4515381074945133,0.8362292338033972,0.7635769200226757,0.3107810964295495,0.25975786233097
14,6.202385711669923,1.435741629699866,0.8417001345293846,0.7775373764964248,0.34521081317827523,0.2703588881120488
15,6.193210198084514,1.3030158105492593,0.8818230853387056,0.7851611474389852,0.38104140036350603,0.2766860603982172
16,6.191590455373128,1.2917786741256714,0.881978561964859,0.793619726507879,0.4016677551068588,0.26741292354107915
17,6.188163795471192,1.3595599950353305,0.8765860005791876,0.8380321806603753,0.38979309981700794,0.293146601331949
18,6.18152445157369,1.3199999928474428,0.8682375427968423,0.8400001784840424,0.42037956267072657,0.32252758195243303
19,6.180426206588745,1.1275582418839136,0.8821639223513468,0.8760801383247587,0.44973069770032115,0.3521294474506333
20,6.177084827423095,1.2855730037887891,0.8850552172845368,0.8662331434583046,0.46015419101839056,0.3082064706169346
21,6.179717283248902,1.0701950892806054,0.8884696787557582,0.8635964260460116,0.44586401233622885,0.3092392543423149
