round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.79584008216858,0.6438138324873788,0.6279383064107587,0.8869292833595351,0.48200318828355015,0.5695442096412372
2,6.751679825101579,0.5356070890596933,0.7011256880042999,0.9213924284767997,0.5442826409435411,0.7966300862013326
3,6.730227471760341,0.4449465017659323,0.8911969977113163,0.9211312934447005,0.7428906453586673,0.7582294641837011
4,6.720609535489764,0.38763977587223053,0.9032390524120043,0.9394345287526582,0.773027259279933,0.7567399729877918
5,6.715986542020525,0.34964553615876603,0.905461853823883,0.9439580702319054,0.7764800882988931,0.7765001111482923
6,6.704951185498919,0.32492298549839427,0.9078070387252593,0.9587572185125408,0.8078681461738783,0.8023689160168133
7,6.701503061567033,0.3077933174371719,0.9081678795770536,0.9550577165600379,0.7898272463758267,0.7787371765290455
8,6.697535537992206,0.2923783120512962,0.9104131146619436,0.955838404171308,0.8298372537873608,0.7818783943586809
9,6.690958325522287,0.28563054172056057,0.9120569787293327,0.9587406719442129,0.8480019961779741,0.7959351914547357
10,6.686266918182373,0.27291695060474536,0.9121499485226017,0.9551503074956698,0.8512198729257885,0.7754824026560213
11,6.6841279901777,0.2627686455632959,0.9130223126661939,0.9616991587604924,0.8534548351102644,0.8125869009097058
12,6.678486542020525,0.25681673969541274,0.9365910189929316,0.9613665950320152,0.8916141556776516,0.8068717700139476
13,6.674991773877826,0.2476305745754923,0.9144379781501045,0.95908313742106,0.8687468648258048,0.7900164901684817
14,6.671616398947579,0.24393552342695846,0.9148714060983776,0.9617370024289202,0.8767857088277022,0.8086373530207377
15,6.673758675711496,0.23287463695875235,0.9191457652701167,0.9641740642050318,0.8718641167865,0.8392167587312909
16,6.670026405879429,0.2256231349600213,0.9692732424459787,0.9697070055975109,0.9370971727880206,0.8593071756869394
17,6.6672770827157155,0.21581039588366235,0.9473838576755773,0.9672100453375971,0.9099157119393252,0.8211973777285457
