round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.824304291407268,0.6705901469786961,0.39356013157791225,0.39356013157791225,0.2837942721078359,0.2837942721078359
2,6.765571254094441,0.5749972917636236,0.5081122914953486,0.5081122914953486,0.49332529673786524,0.49332529673786524
3,6.75103700319926,0.48360884547233585,0.8428603018527488,0.8428603018527488,0.6794977056908578,0.6794977056908578
4,6.73705408414205,0.4139669828613599,0.9415798397459635,0.9415798397459635,0.7432479212031977,0.7432479212031977
5,6.732836519877116,0.3582163310050964,0.9546948247320224,0.9546948247320224,0.7749075421891156,0.7749075421891156
6,6.724657583236695,0.31867677013079326,0.9607433695415528,0.9607433695415528,0.8069873399893424,0.8069873399893424
7,6.718768122990926,0.2885045908888181,0.9630299492200738,0.9630299492200738,0.8290239938555447,0.8290239938555447
8,6.713285233179729,0.25917056530714033,0.9641503590982625,0.9641503590982625,0.8378669128325417,0.8378669128325417
9,6.708540716171264,0.24117994810144106,0.9647166296572647,0.9647166296572647,0.8456944574140983,0.8456944574140983
10,6.703707882563274,0.22757802973190944,0.9662888428586733,0.9662888428586733,0.8644197669495817,0.8644197669495817
11,6.700250717798868,0.21426578243573507,0.9664163557375802,0.9664163557375802,0.8686179476816482,0.8686179476816482
12,6.696658054987589,0.20652602622906366,0.9723799600412146,0.9723799600412146,0.8804450049866158,0.8804450049866158
13,6.693468497594198,0.19877954011162124,0.9724529041681416,0.9724529041681416,0.8849447880570582,0.8849447880570582
14,6.690864372253419,0.18692171983420847,0.9730869676374724,0.9730869676374724,0.8885355448298462,0.8885355448298462
15,6.690873317718506,0.178916392053167,0.9738033414364278,0.9738033414364278,0.8878365118118275,0.8878365118118275
16,6.685019617080689,0.17062658873697123,0.9759572570194439,0.9759572570194439,0.9309185221432397,0.9309185221432397
17,6.687172632217407,0.17145069961746534,0.9761093894084295,0.9761093894084295,0.9365421794344171,0.9365421794344171
18,6.682925278345744,0.15775954104959966,0.9760956078772192,0.9760956078772192,0.9310946556363706,0.9310946556363706
19,6.67900026957194,0.15180678596099217,0.9767451031691554,0.9767451031691554,0.9304751213442657,0.9304751213442657
20,6.6799593130747486,0.14571926397581897,0.9768649001367595,0.9768649001367595,0.941623344187267,0.941623344187267
21,6.675481284459432,0.13942602028449375,0.9764691373416902,0.9764691373416902,0.933343710295772,0.933343710295772
22,6.67887941678365,0.1374916854749123,0.9749323816292287,0.9749323816292287,0.8928200218728586,0.8928200218728586
23,6.677192335128783,0.13124755817155043,0.9803990018875498,0.9803990018875498,0.9452135384378624,0.9452135384378624
24,6.675025498072307,0.12536735989153386,0.9806441040698044,0.9806441040698044,0.9552553414399066,0.9552553414399066
