round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.826438490549723,0.6737227785587312,0.6678767566689288,0.4002858696026456,0.5657542492062397,0.3799991998148264
2,6.777422389984132,0.6001336069901784,0.9102709791255086,0.6702323391076819,0.7056207326519963,0.5896467719136815
3,6.753021291097005,0.5062568618853887,0.9321704839161696,0.7474908858935396,0.7544177691943652,0.6322783292933627
4,6.736307907104493,0.4330948070685069,0.9380755266513268,0.8821391141919919,0.7924954261899668,0.6975226124859013
5,6.72829691251119,0.3678900676965714,0.9423216086997488,0.9368962932783929,0.8162297827495517,0.7376765242522152
6,6.718192863464355,0.3183521462480227,0.9435140483015548,0.9442050706000583,0.8336890185235946,0.7456322498538489
7,6.712506682078043,0.28722535535693167,0.9666267363189729,0.9574293716053011,0.8820127364871874,0.7952790224472996
8,6.708371887207031,0.2586984321475029,0.9676288210057282,0.9563699531294481,0.8964949888325772,0.7893529728983063
9,6.701268574396769,0.24015349681178727,0.9681767161897833,0.9554950024639622,0.9074240191302907,0.7798336089872518
10,6.698354558944702,0.226624002456665,0.9687023780432398,0.9604521504067065,0.9123938561038236,0.8019757798199076
11,6.692881390253703,0.2170747357606888,0.9680098878662777,0.9628693650317002,0.9087320758212629,0.8200047559936036
12,6.688409045537313,0.20537622893850008,0.974453037070777,0.9627271562182735,0.9331294539718027,0.8196129794696552
13,6.684502121607462,0.19631894402205946,0.9745184438016254,0.9638146733022195,0.9240384494430707,0.8235508996273725
14,6.683259703318277,0.19095625318586829,0.9762600500212442,0.9649554877043873,0.9355746341410888,0.8467443396964239
15,6.679906129837037,0.18474360182881353,0.9761593643166726,0.9655588660437318,0.9351253017943937,0.8511213561960211
16,6.681545006434123,0.17732662541170915,0.9766927420814318,0.9651809212507483,0.9401630117002713,0.8418329469896523
17,6.674575859705607,0.16921275357405346,0.9765551271117419,0.9661628017559374,0.9434876053888733,0.8607497830601608
18,6.675727453231811,0.16604102030396461,0.9767734021196615,0.9670096319861414,0.9450796500711098,0.8719059627188035
19,6.671610097885133,0.15897617022196453,0.9766258635744125,0.9673914347347764,0.9397017294445131,0.8875995964236822
20,6.6722986602783205,0.15021486756702265,0.9767149754120302,0.9648182297651458,0.9464204631574434,0.8376487570736532
21,6.671071888605754,0.14896993666887284,0.9768825396236211,0.9673153685402835,0.9459381133987126,0.8793777564074936
22,6.668405532836914,0.14268600715945165,0.9767941636740889,0.9665539707072701,0.9440736353972171,0.8599087486073197
23,6.66755934715271,0.13807510872681933,0.9767695441640101,0.9664411537628831,0.9468244456539912,0.8584890961296523
24,6.666788708368937,0.1326914837459723,0.9797125773304954,0.9668314083109062,0.9499102127569012,0.862337837401217
25,6.667395222981771,0.1315185616413752,0.9803297372010501,0.9678625278362532,0.9551694968729034,0.890750039128261
26,6.667401014963786,0.12484489660710096,0.9807155764205604,0.9685417938548662,0.9563394786491564,0.9069589084079412
27,6.665024919509888,0.12323952682316303,0.9805603219640089,0.9710759967559683,0.9555218048067048,0.8598479726410847
28,6.6646138827006025,0.11908560307696461,0.980279762292807,0.9668736673078466,0.9569320720193872,0.8671271956621669
29,6.6648060448964435,0.1140430100883047,0.9804166413744114,0.9723470672469718,0.9483259558049884,0.8689255999359939
30,6.66355692545573,0.10862827628850937,0.9805610578520945,0.9704094193500319,0.9594591328400977,0.8652141563460846
31,6.66571743329366,0.10830776048203308,0.980601845072864,0.9719386376664148,0.9534546333898618,0.8856780725528774
32,6.658943084081014,0.10328191556657353,0.977060027410771,0.9769345218537074,0.9534816462988931,0.8998179727985396
33,6.661488288243612,0.09971262169380982,0.9804265649499704,0.9738038988092892,0.9574834378563023,0.8999239939588338
34,6.659785515467327,0.09713572371130189,0.9805779614508705,0.9775976201616298,0.9602234492730579,0.9145585435266583
35,6.663040297826131,0.09359116055692235,0.9806441040698044,0.9784644760581758,0.9552654070050042,0.9300117804488534
