round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.54455288251241,2.8050428088506063,0.1519773824235669,0.022078089394056935,0.04274319850712469,0.041565066791289434
2,6.8009095446268715,2.7421511030197143,0.07929734031742264,0.0768488613623922,0.02266823176299397,0.08143015531278783
3,6.434135297139486,2.594103099505107,0.18448761854108572,0.09293230429238002,0.0432565902915133,0.07733765390996265
4,6.788278954823811,2.7454259983698526,0.07838271717688984,0.09845039306230408,0.022826681697615554,0.0694399335036831
5,6.433969345092773,2.642159366607666,0.18490322848727297,0.30123662734270945,0.042423442440847794,0.12284632671429133
6,6.790050834019979,2.8521924018859863,0.077748653707559,0.5094931098720605,0.02276052603372482,0.15934245706775027
7,6.438405437469482,2.618542777697246,0.18706688913062397,0.5337538581388438,0.043572333865560815,0.18186330326946157
8,6.7902628103892,2.727418108781179,0.07952038768430297,0.538774092114523,0.023584538073407428,0.17852429330086478
9,6.44730686823527,2.5870208724339805,0.18671191355632422,0.7250234906546376,0.04418890050292673,0.21942291437762262
10,6.7886962159474695,2.711300293604533,0.07808764008639214,0.6500323491413288,0.023034968309045473,0.2090718213072604
11,6.439146280288696,2.599715636571248,0.18482642640469477,0.7984743420099558,0.0428730911024104,0.2345977702201738
12,6.791690734227498,2.811241052945455,0.07988932330503715,0.824034995263921,0.023532012182055882,0.2764285016863163
13,6.446585880915324,2.653027014732361,0.18507152858694936,0.8457318392822042,0.042571834037245154,0.2804081111425418
14,6.791866251627605,2.7387984848022464,0.07798236053808373,0.8388114183226635,0.0231438506574293,0.2809129767668216
15,6.4434031359354655,2.6381316693623864,0.1855731283031884,0.8571778963515913,0.04305803241176034,0.26411335738297287
16,6.791865746180216,2.8612615489959716,0.07876101900032167,0.8634091931985269,0.02325525046938619,0.2820281466378538
17,6.44449023882548,2.6310006475448606,0.18724437691777385,0.8640572167142921,0.04361317232201263,0.30950742515893553
18,6.7922502168019605,2.7859839900334675,0.076775603859395,0.8697720612224338,0.022547478482207672,0.3062719231985616
19,6.442400379180908,2.6175712760289507,0.18652285190222034,0.8242116123021392,0.04368709746678257,0.2877707878986434
20,6.790899953842164,2.861508053143819,0.07875018102145313,0.8988624921051447,0.023279577398554095,0.3485093994080223
21,6.443281456629435,2.571749035517375,0.18713597530189957,0.914685914748756,0.04304372742755128,0.3466027349943257
22,6.793134368260701,2.7421070098876954,0.07776114197782252,0.9151742903066461,0.02307868573517808,0.32280006501428776
23,6.44900944073995,2.6415281963348387,0.18566701249976694,0.91983524641317,0.043092475552183325,0.37103877921394135
