round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.820825929641725,0.6555458263556162,0.7118284302871967,0.9098900175031917,0.5840882155993233,0.7441343352893951
2,6.761529874801635,0.567939402461052,0.8632073057322729,0.9447173040550405,0.6858174098728995,0.8083933005271462
3,6.752904535929362,0.475832661986351,0.9335841241487602,0.9415017405047261,0.732162087950232,0.7713373185771439
4,6.740309371948243,0.40581579993168515,0.950036455147392,0.9487186885037465,0.7657346618371046,0.757580429357111
5,6.734578539530435,0.3488989567756653,0.955956372332293,0.9519588497369507,0.7873009665001143,0.7673659502843766
6,6.725677286783854,0.30938582777976986,0.958874071927803,0.9460863209383993,0.8025341060012088,0.7515570979497204
7,6.721241563161215,0.2842691236237685,0.9622334727557502,0.9529447667130155,0.8313159617203265,0.7700279678624631
8,6.71437728246053,0.2639200542867184,0.9629733731462508,0.9533528392631242,0.8423731320805585,0.7709881605932286
9,6.707291997273764,0.2481741545597712,0.963327612832465,0.9511094329848533,0.8466573145160382,0.7624071374465684
10,6.701855096817016,0.2346234861512979,0.969504719785058,0.9549487575713023,0.8658322126864114,0.7770156430838746
11,6.69685651143392,0.22461194520195324,0.9702148494488817,0.9560932295867085,0.8705364873069463,0.7782977197936147
12,6.691161890029907,0.21793218980232873,0.972450339473437,0.9607580654760727,0.9003720720714218,0.8022957756862885
13,6.6926398340860995,0.20290279937287173,0.9719805396329071,0.9599691264078276,0.9150248879635076,0.8081001257008265
14,6.686150716145834,0.1948110612730185,0.9720136109423739,0.9596563880032793,0.9128571982378064,0.7929502269134379
15,6.682335011164348,0.18126317660013835,0.9709172632014027,0.9638561964110743,0.8775891666805535,0.827695082981952
16,6.684510062535603,0.17356397633751233,0.9736745571237633,0.9651254380954588,0.9181571635634884,0.8472334278755724
17,6.683646481831869,0.16518623953064282,0.9734954190452183,0.9617393886084007,0.9228036032211948,0.8070833343031556
18,6.677851858139038,0.1569939943154653,0.9756805553038932,0.9626306854998015,0.9292044607124601,0.8147612984621797
19,6.677874628702799,0.14826155113677184,0.9760941361010483,0.964018252375619,0.9232505784631364,0.8314880950847017
20,6.678314631779989,0.14413586247712373,0.976626777977722,0.9685235533407652,0.9247321580822954,0.8243249614291659
21,6.67799069404602,0.13911314573138953,0.9783399067316108,0.9703612732484079,0.9400782747194608,0.8523141279421587
22,6.677142092386882,0.13289545062929392,0.9783184092890979,0.9722324214959658,0.9374847172851404,0.875350907749732
23,6.67382734298706,0.12988676520685355,0.9784705416780834,0.9717881555688241,0.942063159433392,0.8753972735305793
24,6.6746803061167395,0.12312535047531127,0.9786796289985293,0.973237449735063,0.9410272415478581,0.8976120560668106
25,6.673570315043132,0.12040879255781571,0.9784567601468732,0.9714317082183536,0.9362302463173255,0.8648432809607822
26,6.671877638498941,0.11768268982569376,0.9797357250644034,0.9703506137847635,0.9390252005780132,0.8484834491527503
27,6.675621871948243,0.11282374375810225,0.9784275467930575,0.9727920908893877,0.9383019458609216,0.9259281737292396
28,6.66846399307251,0.10728135569641988,0.9791499862119206,0.969371676831916,0.945424680725911,0.8374023720041419
29,6.673599096934,0.10389900760104258,0.9793851648186163,0.974277021059798,0.947719853008797,0.9313883918623383
