round,loss_supcon,loss_ce,mean_acc_local,mean_acc_pers,mean_f1_local,mean_f1_pers
1,6.816531963348388,0.6775546491146087,0.6507462751769492,0.9050914682541669,0.4655944435834103,0.7390481438946495
2,6.761481224695841,0.6015170391400655,0.8176625427654267,0.9444620997820028,0.6168244130156216,0.8090413351298992
3,6.749592933654784,0.5196411629517873,0.9167593963608569,0.9430774546313381,0.7168241504913941,0.7806577293462228
4,6.737699810663859,0.4564812338352203,0.950504783211751,0.9466689595505051,0.7648133249459719,0.7543529302790808
5,6.73206202507019,0.4076827219128609,0.9566398533370056,0.9523786964964265,0.7859215801322521,0.772145486939026
6,6.725346590677897,0.36710953007141756,0.9590502664540063,0.9409018888154861,0.7995334007883319,0.7423140650318872
7,6.719327545166015,0.3374171654383341,0.9594757999757525,0.9510574507547669,0.8057408420704218,0.7649719380807729
8,6.715843938191732,0.3084742394089699,0.961482734386381,0.9522892058011716,0.8242006281227806,0.7686653112869792
9,6.7088687610626225,0.28896312405665714,0.9629922840668701,0.9491375990327238,0.8269145812967192,0.7579044377669663
10,6.70405122756958,0.2712364389995734,0.9641490876645048,0.9540082216597439,0.8557629096552807,0.7736251550077048
11,6.697459278106688,0.2588936932384968,0.9656977742743684,0.9570914563178127,0.8639975480587105,0.7812780250403151
12,6.692241013844807,0.24654397547245027,0.9664018383182844,0.9591639978017028,0.8619031990997696,0.799347737428191
13,6.6914526621500645,0.23681890075405437,0.9684311845747355,0.959006714196119,0.903349963913433,0.794686346588924
14,6.687612698872885,0.2285126154621442,0.9690997911297041,0.9577740447464047,0.9097270174953827,0.7904455443800248
15,6.686381416320801,0.21673843721548713,0.972239601861596,0.9600183654279852,0.913963913851405,0.8069799173524994
16,6.685414269765218,0.20852359736959142,0.9726269128572773,0.963789139388831,0.9207741714299122,0.8332001895765196
17,6.684822470347087,0.1997067269931237,0.9727729796263553,0.9601532153605574,0.9182476611295763,0.8002557917122717
18,6.6818981456756585,0.1980427201340596,0.9729243761272555,0.9631567262108952,0.9202964658096043,0.8273777171316796
